,3M_Rate,10Y_2Y_Curve,5y5y_Forward,Core_PCE,NFP,UnEmp,Hstarts,IP,ISM,Mich_Sent,Mich_Inf,CPI
1998-11-01,4.41,0.2873684210526316,5.117368421052631,0.00016518844189183923,277.0,4.4,1660.0,-0.0006493382693507632,48.2,102.7,2.3,0.002293577981651307
1998-12-01,4.39,0.1386363636363636,4.84,0.0017278398190849753,365.0,4.4,1792.0,0.003713396281890491,46.8,100.5,2.5,0.003432494279176135
1999-01-01,4.34,0.10684210526315793,4.843684210526316,0.0019151013989120447,106.0,4.3,1748.0,0.004681313987927149,50.6,103.9,2.7,0.0011402508551880963
1999-02-01,4.44,0.12263157894736845,5.083157894736842,1.265854831755675e-05,418.0,4.4,1670.0,0.005332775424719216,51.7,108.1,2.5,0.0
1999-03-01,4.44,0.1795652173913043,5.324782608695651,0.0003417764781832311,107.0,4.2,1710.0,0.0015862543807407814,52.4,105.7,2.7,0.0005694760820045275
1999-04-01,4.29,0.2077272727272727,5.289545454545454,0.002328347632424732,370.0,4.3,1553.0,0.0027132498322870457,52.3,104.6,2.7,0.0034149117814457064
1999-05-01,4.5,0.285,5.642,0.0007827294533520046,211.0,4.2,1611.0,0.006884359080057356,54.3,106.8,2.8,0.0011344299489506326
1999-06-01,4.57,0.2809090909090909,5.989999999999998,0.00042890301745868165,281.0,4.3,1559.0,-0.0016704615115159527,55.8,107.3,2.5,0.0005665722379604166
1999-07-01,4.55,0.23714285714285713,5.905238095238095,0.0017653140998159511,325.0,4.3,1669.0,0.00632898900650658,53.6,106.0,2.7,0.0028312570781428015
1999-08-01,4.72,0.260909090909091,6.036818181818182,0.00042796364826425126,155.0,4.2,1648.0,0.004209133918667618,54.8,104.5,2.8,0.001129305477131748
1999-09-01,4.68,0.25333333333333335,6.0285714285714285,0.0025541016607952827,203.0,4.2,1635.0,-0.004219702288013827,57.0,107.2,2.7,0.0028200789622110367
1999-10-01,4.86,0.2495,6.190499999999999,0.0015812657655960294,405.0,4.1,1608.0,0.0133360210952993,57.2,103.2,2.9,0.0016872890888637304
1999-11-01,5.07,0.172,6.098999999999999,0.0009397436379356972,289.0,4.1,1648.0,0.0047226872864871705,58.1,107.2,2.9,0.0016844469399215356
1999-12-01,5.2,0.17090909090909087,6.364545454545453,0.0013519603424967386,306.0,4.0,1708.0,0.007729263857718216,57.8,105.4,3.0,0.0016816143497757619
2000-01-01,5.32,0.221,6.7425,0.002550255025502546,233.0,4.0,1636.0,0.00017523494758342473,56.7,112.0,3.0,0.003357582540570947
2000-02-01,5.55,-0.091,6.361000000000001,0.001558681230984016,119.0,4.1,1737.0,0.0029721011130248165,55.8,111.3,2.9,0.000557724484104849
2000-03-01,5.69,-0.2717391304347826,6.009130434782608,0.0020169071600204536,472.0,4.0,1604.0,0.00362392105505549,54.9,107.1,3.2,0.0033444816053511683
2000-04-01,5.66,-0.41315789473684217,5.718421052631578,0.0004845743821677573,292.0,3.8,1626.0,0.007202683600919801,54.7,109.2,3.2,0.0016666666666667052
2000-05-01,5.79,-0.36909090909090914,6.193181818181818,0.0009314224683936168,217.0,4.0,1575.0,0.0017040075072685124,53.2,110.7,3.0,0.002218524681086853
2000-06-01,5.69,-0.3845454545454546,5.8936363636363645,0.0006203704852538738,-44.0,4.0,1559.0,0.0009598143104339041,51.4,106.4,2.9,0.0022136137244050946
2000-07-01,5.96,-0.2849999999999999,5.929,0.0021823502424143104,175.0,4.0,1463.0,-0.0015114592005247562,52.5,108.3,3.0,0.002208724461623346
2000-08-01,6.09,-0.40260869565217383,5.591304347826087,0.0012125261373621132,-6.0,4.1,1541.0,-0.0029228815385612394,49.9,107.3,2.7,0.002203856749311228
2000-09-01,6.0,-0.2825,5.663499999999999,0.002409757664882939,123.0,3.9,1507.0,0.00385893787928393,49.7,106.8,2.9,0.0021990104452995762
2000-10-01,6.11,-0.1738095238095238,5.694285714285714,0.001454706839587594,-2.0,3.9,1549.0,-0.00294735521901357,48.7,105.8,3.2,0.001645639056500281
2000-11-01,6.17,-0.1580952380952381,5.736666666666666,0.0016372454883424314,205.0,3.9,1551.0,0.00027149700724327097,48.5,107.6,2.9,0.0027382256297918683
2000-12-01,5.77,-0.1115,5.313000000000001,0.0007128196934873543,153.0,3.9,1532.0,-0.0027833989535005488,43.9,98.4,2.8,0.0010922992900055384
2001-01-01,5.15,0.40095238095238095,5.463333333333334,0.0033527786306415397,-11.0,4.2,1600.0,-0.006436710583423544,42.3,94.7,3.0,0.003273322422258529
2001-02-01,4.88,0.44210526315789467,5.311578947368421,0.00157898602168971,91.0,4.2,1625.0,-0.006399082762880592,42.1,90.6,2.8,0.002718868950516651
2001-03-01,4.42,0.5431818181818181,5.128181818181819,0.0010021142165790309,-42.0,4.3,1590.0,-0.002338731826126983,43.1,91.5,2.8,0.0016268980477223138
2001-04-01,3.87,0.907,5.5185,0.0016481705307107575,-284.0,4.4,1649.0,-0.002915063044106936,42.7,88.4,3.1,0.0021656740660531693
2001-05-01,3.62,1.1313636363636366,5.854999999999999,0.00028033737994248575,-53.0,4.3,1605.0,-0.0061093519421189235,41.3,92.0,3.2,0.0010804970286333315
2001-06-01,3.49,1.2042857142857142,5.761428571428572,0.0022664408349275522,-111.0,4.5,1636.0,-0.005977862957061042,43.2,92.6,3.0,0.0037776578521315773
2001-07-01,3.51,1.1976190476190478,5.71047619047619,0.0025774135897778105,-122.0,4.6,1670.0,-0.005713771977712501,43.5,92.4,2.6,0.0021505376344086446
2001-08-01,3.36,1.2139130434782608,5.368695652173913,0.0005578124052627587,-149.0,4.9,1567.0,-0.0012397418983738362,46.3,91.5,2.7,0.0016094420600858417
2001-09-01,2.64,1.6129411764705879,5.348235294117647,-0.005599253432875484,-257.0,5.0,1562.0,-0.0038241918858632484,46.2,81.8,2.8,0.002142474558114671
2001-10-01,2.16,1.8409090909090913,5.2236363636363645,0.007166449316871493,-317.0,5.3,1540.0,-0.0043513061035445055,40.8,82.7,1.0,0.0016034206306787535
2001-11-01,1.87,1.8690000000000002,5.3305,0.002093493229425203,-312.0,5.5,1602.0,-0.004899292324441973,44.1,83.9,0.4,0.003735325506937004
2001-12-01,1.69,1.9805,5.785500000000001,0.00022944088878151803,-160.0,5.7,1568.0,0.00023539553080031972,45.3,88.8,1.8,0.0015948963317384823
2002-01-01,1.65,2.0076190476190474,5.731428571428571,0.0003984111844885785,-130.0,5.7,1698.0,0.00632103708761611,47.5,93.0,1.9,0.0015923566878979223
2002-02-01,1.72,1.8963157894736842,5.524736842105263,0.001870580000482791,-116.0,5.7,1829.0,-0.0002646042903226009,50.7,90.7,2.1,0.002119766825649183
2002-03-01,1.79,1.7265000000000001,5.83,0.0012407097341509132,-19.0,5.7,1642.0,0.00815658176954015,52.4,95.7,2.7,0.0005288207297726721
2002-04-01,1.71,1.788181818181818,5.7749999999999995,0.0029595765158805243,-94.0,5.9,1592.0,0.00412971960173425,52.4,93.0,2.8,0.0026427061310783095
2002-05-01,1.73,1.900454545454545,5.834545454545455,0.0011875344864813453,11.0,5.8,1764.0,0.004227731182690819,53.1,96.9,2.7,0.001581444385872599
2002-06-01,1.7,1.9335,5.667,0.0015455580183310058,50.0,5.8,1717.0,0.009515290579343638,53.6,92.4,2.7,0.001052631578947416
2002-07-01,1.68,2.096363636363636,5.499090909090908,0.0018063497380196303,-94.0,5.8,1655.0,-0.002395995188747446,50.2,88.1,2.6,0.001577287066246047
2002-08-01,1.62,2.1236363636363644,5.220000000000001,0.001850856767568132,-3.0,5.7,1633.0,0.0001308680088862868,50.3,87.6,2.6,0.0031496062992124596
2002-09-01,1.63,1.8654999999999997,4.802,0.0015852205005959519,-86.0,5.7,1804.0,0.0013889499645522996,50.5,86.1,2.5,0.0010465724751440586
2002-10-01,1.58,2.029090909090909,4.9368181818181816,0.0009044066021681729,127.0,5.7,1648.0,-0.0030203908514289113,49.0,80.6,2.5,0.001045478306325176
2002-11-01,1.23,2.125263157894737,5.042105263157894,0.0009749253944286718,-13.0,5.9,1753.0,0.0052200499766876796,48.5,84.2,2.4,0.002088772845953102
2002-12-01,1.19,2.1961904761904756,5.031428571428572,0.000819565036642933,-143.0,6.0,1788.0,-0.004905455101192446,51.6,86.7,2.5,0.0010422094841062712
2003-01-01,1.17,2.3052380952380953,5.044761904761906,0.0003916449086160956,108.0,5.8,1853.0,0.0076199947803841095,51.3,82.4,2.5,0.001561686621551317
2003-02-01,1.17,2.274736842105263,4.907368421052631,0.0010677043170843614,-136.0,5.9,1629.0,0.0014218747002230359,48.8,79.9,2.7,0.0005197505197505059
2003-03-01,1.13,2.2333333333333334,4.83047619047619,0.0012917293767702454,-212.0,5.9,1726.0,-0.0023139179932135656,46.3,77.6,3.1,0.0
2003-04-01,1.13,2.3361904761904766,4.988571428571428,0.0007811390427496789,-55.0,6.0,1643.0,-0.007148816140684633,46.1,86.0,2.4,0.0
2003-05-01,1.07,2.153809523809523,4.6223809523809525,0.0012062726176114147,19.0,6.1,1751.0,0.00028044703902718737,49.0,92.1,2.0,0.002077922077922123
2003-06-01,0.92,2.107142857142857,4.402857142857143,0.00041341837940001014,-2.0,6.3,1867.0,0.0016736167954642944,49.0,89.7,2.1,0.0005184033177811909
2003-07-01,0.9,2.501363636363637,5.078636363636364,0.002385028632150732,-3.0,6.2,1897.0,0.004403330487862345,51.0,90.9,1.7,0.002072538860103723
2003-08-01,0.95,2.5809523809523807,5.52047619047619,0.000965876297160051,-42.0,6.1,1833.0,-0.0014264634596862225,53.2,89.3,2.5,0.0010341261633919352
2003-09-01,0.94,2.568095238095238,5.3638095238095245,0.001188528930677002,105.0,6.1,1939.0,0.005886151878756962,52.4,87.7,2.8,0.0005165289256197081
2003-10-01,0.92,2.542727272727273,5.395,0.0016220028208744353,200.0,6.0,1967.0,0.0014116381486704022,55.2,89.6,2.6,0.0015487867836860847
2003-11-01,0.93,2.373333333333333,5.312777777777779,0.0013377455467153965,20.0,5.8,2083.0,0.007705298600223731,58.4,93.7,2.7,0.0
2003-12-01,0.9,2.360454545454545,5.266818181818182,0.0014062719729996953,114.0,5.7,2057.0,-0.000712075151315994,60.1,92.6,2.6,0.0010309278350515427
2004-01-01,0.88,2.3895,5.1795,0.002925619060993201,181.0,5.7,1911.0,0.0025541235972348364,60.8,103.8,2.7,0.002059732234809486
2004-02-01,0.93,2.34421052631579,5.100526315789475,0.0018669342605772687,56.0,5.6,1846.0,0.006058343891450324,59.9,94.4,2.6,0.0015416238437822027
2004-03-01,0.94,2.2486956521739128,4.866086956521739,0.0017935757378120254,317.0,5.8,1998.0,-0.004973626922590624,60.6,95.8,2.9,0.0030785017957926097
2004-04-01,0.94,2.276666666666667,5.305714285714286,0.002580915178571397,269.0,5.6,2003.0,0.00451323827209249,60.6,94.2,3.2,0.002046035805626678
2004-05-01,1.02,2.1819999999999995,5.580500000000001,0.0013683063150815578,283.0,5.6,1981.0,0.007926724070327573,61.4,90.2,3.3,0.0015313935681469104
2004-06-01,1.27,1.9704761904761903,5.538571428571428,0.001621195979433887,99.0,5.6,1828.0,-0.008244066699447994,60.5,95.6,3.3,0.0020387359836901986
2004-07-01,1.33,1.8595238095238094,5.307619047619048,0.0012601738808732943,55.0,5.5,2002.0,0.007704867790284453,59.9,96.7,3.0,0.0010172939979655737
2004-08-01,1.48,1.7731818181818182,5.088181818181818,0.0004272270654117616,89.0,5.4,2024.0,0.0007369846945923797,58.5,95.9,2.8,0.000508130081300795
2004-09-01,1.65,1.6004761904761904,4.896190476190476,0.001892846425521233,156.0,5.4,1905.0,0.000842240650558379,57.4,94.2,2.8,0.003047232097511454
2004-10-01,1.76,1.5125,4.8465,0.0021657489113655615,354.0,5.5,2072.0,0.009521124833792305,56.3,91.7,3.1,0.0020253164556962577
2004-11-01,2.07,1.342,4.863,0.002126583442536356,56.0,5.4,1782.0,0.002097333522226741,56.2,92.8,2.8,0.002021222839818204
2004-12-01,2.19,1.2190909090909092,4.863636363636363,0.001238830452287898,121.0,5.4,2042.0,0.007356549336824614,57.2,97.1,3.0,0.001512859304084735
2005-01-01,2.33,0.9990000000000002,4.735999999999999,0.0035858718938672762,150.0,5.3,2144.0,0.004603800601636454,56.8,95.5,2.9,0.002014098690835908
2005-02-01,2.54,0.7805263157894737,4.564210526315789,0.0015981735159817934,258.0,5.4,2207.0,0.0068775971938916935,55.5,94.1,2.9,0.0020100502512563345
2005-03-01,2.74,0.770909090909091,4.829999999999999,0.002336448598130758,124.0,5.2,1864.0,-0.0015865052546701897,55.2,92.6,3.2,0.0035105315947843163
2005-04-01,2.78,0.687142857142857,4.683333333333333,0.0009892546477912045,362.0,5.2,2061.0,0.0016846900643565643,52.2,87.7,3.3,0.0004997501249375258
2005-05-01,2.84,0.5004761904761905,4.435714285714286,0.001953834969102175,172.0,5.1,2025.0,0.0013058767469495969,50.8,86.9,3.2,0.0014985014985016143
2005-06-01,2.97,0.35772727272727267,4.22409090909091,0.0006235544873249843,252.0,5.0,2068.0,0.00383521429510858,52.4,96.0,3.2,0.0004987531172069293
2005-07-01,3.22,0.3065,4.3759999999999994,0.0014502770255724329,354.0,5.0,2054.0,-0.0031614647353159775,52.8,96.5,3.0,0.0014955134596212893
2005-08-01,3.44,0.21826086956521737,4.40304347826087,0.0007693439080407316,202.0,4.9,2095.0,0.0027521039598992214,52.4,89.1,3.1,0.0009955201592830587
2005-09-01,3.42,0.2528571428571429,4.391904761904762,0.00213667966762765,68.0,5.0,2151.0,-0.018666546598828382,56.8,76.9,4.3,0.0009945300845350946
2005-10-01,3.71,0.19250000000000003,4.5985,0.00277514552592395,89.0,5.0,2065.0,0.0126124233899787,57.2,74.2,4.6,0.003477396920019915
2005-11-01,3.88,0.11850000000000002,4.6175,0.0025087186410168716,338.0,5.0,2147.0,0.010136444783209964,56.7,81.6,3.3,0.0024752475247524774
2005-12-01,3.89,0.06285714285714288,4.541904761904762,0.0010548404834311853,156.0,4.9,1994.0,0.006201057399403576,55.1,91.5,3.1,0.001481481481481639
2006-01-01,4.24,0.020499999999999997,4.486500000000001,0.002275606174403366,280.0,4.7,2273.0,0.0011788749570305068,55.0,91.2,3.0,0.001972386587770991
2006-02-01,4.43,-0.0994736842105263,4.565789473684209,0.0014987137904036718,308.0,4.8,2119.0,4.15583593156299e-05,55.8,86.7,3.0,0.0019685039370078705
2006-03-01,4.51,-0.010000000000000004,4.731739130434782,0.0024792280889842644,310.0,4.7,1969.0,0.002060021629237463,54.3,88.9,3.0,0.0034381139489194634
2006-04-01,4.6,0.10157894736842103,5.078947368421052,0.0026067776218166028,158.0,4.7,1821.0,0.004010857555312164,55.2,87.4,3.3,0.0024473813020069457
2006-05-01,4.72,0.14181818181818182,5.222272727272728,0.002277777777777823,39.0,4.6,1942.0,-0.001006084697973031,53.7,79.1,4.0,0.0029296875
2006-06-01,4.79,-0.015454545454545455,5.1454545454545455,0.0024610609168007613,81.0,4.6,1802.0,0.003842329615373341,52.0,84.9,3.3,0.0024342745861734016
2006-07-01,4.95,-0.031000000000000007,5.135000000000001,0.0011058643989072525,195.0,4.7,1737.0,-0.0003667770593698272,53.0,84.7,3.2,0.0019426906265178623
2006-08-01,4.96,-0.026956521739130438,4.930869565217392,0.0020546356335677807,174.0,4.7,1650.0,0.0039320369776292274,53.7,82.0,3.8,0.002423654871546388
2006-09-01,4.81,-0.05000000000000001,4.7705,0.0015323051822782041,149.0,4.5,1720.0,-0.0020276998456992823,52.2,85.4,3.1,0.0019342359767891004
2006-10-01,4.92,-0.06666666666666668,4.7714285714285705,0.001750099062211019,9.0,4.4,1491.0,-0.0005718471053178797,51.4,93.6,3.1,0.0019305019305020377
2006-11-01,4.94,-0.14523809523809522,4.608095238095238,0.000516421091955932,211.0,4.5,1570.0,-0.0009601555060019251,50.3,92.1,3.0,0.0009633911368016612
2006-12-01,4.85,-0.10900000000000001,4.595999999999998,0.001449625513408881,186.0,4.4,1649.0,0.01039925938130093,51.4,91.7,2.9,0.0014436958614050255
2007-01-01,4.98,-0.11666666666666665,4.766190476190476,0.004320649193990667,228.0,4.6,1409.0,-0.0052014380389249215,49.5,96.9,3.0,0.0024026910139356428
2007-02-01,5.03,-0.12631578947368421,4.734736842105263,0.0022165443745632007,81.0,4.5,1480.0,0.01007968325734443,51.9,91.3,3.0,0.002564717162032659
2007-03-01,4.94,-0.0090909090909091,4.6481818181818175,0.0008824779108151937,235.0,4.4,1495.0,0.0021801202398614716,50.7,88.4,3.0,0.0013531929136683107
2007-04-01,4.87,0.027619047619047623,4.7942857142857145,0.001142944224321818,49.0,4.5,1490.0,0.007029255311458815,52.6,87.1,3.3,0.0015710206381496228
2007-05-01,4.73,-0.02,4.825454545454547,0.0010437845889554875,151.0,4.4,1415.0,0.00048621094280898447,52.5,88.3,3.3,0.0014827387280866855
2007-06-01,4.61,0.1223809523809524,5.179523809523809,0.0016292128729538113,76.0,4.6,1448.0,0.00028220969232450877,52.6,85.3,3.4,0.00159003703738958
2007-07-01,4.82,0.18523809523809523,5.123809523809523,0.0016157191034384955,-31.0,4.7,1354.0,-0.00037298551955444736,52.4,90.4,3.4,0.0018109053576180756
2007-08-01,4.2,0.3617391304347826,4.917391304347826,0.0014615451238524368,-23.0,4.6,1330.0,0.0022282241082558496,50.9,83.4,3.2,0.0016415764827564239
2007-09-01,3.89,0.51,4.8442105263157895,0.00258369998810859,80.0,4.7,1183.0,0.0038709147768711816,51.0,83.4,3.1,0.0020604493200517826
2007-10-01,3.9,0.56,4.857272727272728,0.0023829548640312836,79.0,4.7,1264.0,-0.0042220935307828444,51.1,80.9,3.1,0.0024721820433553088
2007-11-01,3.27,0.812,4.63,0.0018394414982305651,110.0,4.7,1197.0,0.0058892005221686805,50.5,76.1,3.4,0.002749001541892726
2007-12-01,3.0,0.9804999999999998,4.7075,0.0019863852084094358,108.0,5.0,1037.0,0.00011297418302569362,49.0,75.5,3.4,0.0023887896172294365
2008-01-01,2.75,1.2685714285714285,4.508095238095238,0.0021431862750351804,11.0,5.0,1084.0,-0.0026939875096942956,50.3,78.4,3.4,0.002828754784958143
2008-02-01,2.12,1.7645,4.696,0.0010906874538862965,-79.0,4.9,1103.0,-0.0033551649075449497,47.6,70.8,3.6,0.0007858877022608457
2008-03-01,1.26,1.8929999999999993,4.5365,0.002221723758558447,-49.0,5.1,1005.0,-0.0023665497080491704,48.3,69.5,4.3,0.002248304423223324
2008-04-01,1.29,1.627727272727273,4.508636363636364,0.0008845879205789942,-240.0,5.0,1013.0,-0.007574075066818842,48.8,62.6,4.8,0.0006529241675217179
2008-05-01,1.73,1.4342857142857142,4.606666666666666,0.0020338188942838897,-177.0,5.4,973.0,-0.005634202240948349,48.8,59.8,5.2,0.001752423564504113
2008-06-01,1.86,1.3257142857142858,4.713809523809523,0.002082824139506778,-171.0,5.6,1046.0,-0.002345607515256587,49.8,56.4,5.1,0.0022704432947482367
2008-07-01,1.63,1.4345454545454546,4.712272727272727,0.0013891981887401705,-196.0,5.8,923.0,-0.005292456086616104,50.0,61.2,5.1,0.002511326500297173
2008-08-01,1.72,1.4652380952380955,4.629523809523809,0.0011966536058456434,-278.0,6.1,844.0,-0.015297135293968256,49.2,63.0,4.8,0.0019818026069038375
2008-09-01,1.13,1.6099999999999999,4.488095238095238,0.0013221497096558288,-460.0,6.1,820.0,-0.04336811425587639,44.8,70.3,4.3,0.0014787909035873792
2008-10-01,0.67,2.2018181818181817,4.9018181818181805,-0.000792242362783635,-481.0,6.5,777.0,0.009511594266063073,38.9,57.6,3.9,0.00034607983831147493
2008-11-01,0.19,2.3138888888888887,4.761666666666666,7.400124744960657e-05,-727.0,6.8,652.0,-0.01256845991908151,36.5,55.3,2.9,0.0007334354300052581
2008-12-01,0.03,1.5954545454545455,3.3109090909090906,-0.0002114164904861715,-706.0,7.3,560.0,-0.0292357420583903,33.1,60.1,1.7,-0.00010140725615004342
2009-01-01,0.13,1.7105000000000001,3.4385000000000012,-2.1146119686954457e-05,-784.0,7.8,490.0,-0.023750671566645676,34.9,61.2,2.2,0.0019407629364986967
2009-02-01,0.3,1.894736842105263,3.8684210526315788,0.0010679016261709862,-743.0,8.3,582.0,-0.006449004968293259,35.5,56.3,1.9,0.0020520276425606276
2009-03-01,0.21,1.8881818181818182,3.8231818181818173,0.0010245144118548044,-800.0,8.7,505.0,-0.01585623912384926,36.0,57.3,2.0,0.002116698501322345
2009-04-01,0.16,2.0,3.9961904761904754,0.0023951211277117856,-695.0,9.0,478.0,-0.007980587759503943,39.5,65.1,2.8,0.0020755728443595522
2009-05-01,0.18,2.3634999999999997,4.452,0.0009894424386598377,-342.0,9.4,540.0,-0.01007976844050662,41.7,68.7,2.8,0.000905324956791409
